date,symbol,open,high,low,close,volume,return_1d,period_end,report_date,fiscal_quarter,report_type,filing_lag_days,revenue,revenue_yoy,net_income,net_margin,operating_cashflow,debt_to_equity,gross_margin,roe,eps_estimate,eps_actual,eps_surprise,eps_surprise_pct,is_report_day,days_since_report,has_fundamentals
2023-08-11,ALFA,253.01,256.13,252.81,253.39,1101677,0.003699,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,22,1
2023-08-14,ALFA,256.04,260.31,254.49,256.2,2105145,0.011098,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,25,1
2023-08-15,ALFA,248.13,250.49,243.18,248.1,620332,-0.031628,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,26,1
2023-08-16,ALFA,246.26,247.48,245.55,245.95,1510351,-0.008636,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,27,1
2023-08-17,ALFA,246.23,251.16,244.57,246.27,2370704,0.001285,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,28,1
2023-08-18,ALFA,245.24,246.36,243.58,245.68,1215580,-0.002374,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,29,1
2023-08-21,ALFA,247.14,251.87,245.18,247.13,1365637,0.005895,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,32,1
2023-08-22,ALFA,248.24,252.28,244.64,248.08,556706,0.003833,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,33,1
2023-08-23,ALFA,247.19,251.35,245.74,247.06,1414484,-0.004104,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,34,1
2023-08-24,ALFA,244.68,249.08,242.36,245.16,1546973,-0.007691,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,35,1
2023-08-25,ALFA,243.7,245.41,240.52,244.3,2457155,-0.003511,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,36,1
2023-08-28,ALFA,248.02,251.21,246.01,247.69,662206,0.013882,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,39,1
2023-08-29,ALFA,246.16,249.92,241.16,245.83,1042734,-0.007515,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,40,1
2023-08-30,ALFA,245.25,249.13,240.44,245.44,1688682,-0.001599,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,41,1
2023-08-31,ALFA,245.25,247.42,244.55,245.99,2368947,0.002269,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,42,1
2023-09-01,ALFA,250.22,251.81,248.42,250.8,747115,0.019522,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,43,1
2023-09-04,ALFA,249.98,251.71,248.22,249.36,1798328,-0.00574,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,46,1
2023-09-05,ALFA,252.64,255.13,251.47,252.51,2222487,0.012648,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,47,1
2023-09-06,ALFA,256.47,259.47,253.42,256.0,1656119,0.013799,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,48,1
2023-09-07,ALFA,256.06,260.36,252.98,255.92,1181657,-0.000296,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,49,1
2023-09-08,ALFA,254.55,259.33,252.31,255.37,739162,-0.002142,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,50,1
2023-09-11,ALFA,255.39,258.89,253.19,254.67,862512,-0.002757,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,53,1
2023-09-12,ALFA,254.88,256.32,252.55,254.06,319038,-0.002391,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,54,1
2023-09-13,ALFA,256.55,259.07,251.04,256.12,549655,0.008119,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,55,1
2023-09-14,ALFA,256.53,258.48,251.78,256.68,1206902,0.002169,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,56,1
2023-09-15,ALFA,257.15,258.78,256.65,257.47,523146,0.003106,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,57,1
2023-09-18,ALFA,253.77,254.17,250.39,253.99,223393,-0.01354,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,60,1
2023-09-19,ALFA,250.6,252.98,248.25,251.19,1793175,-0.011001,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,61,1
2023-09-20,ALFA,258.79,260.22,254.29,257.88,363305,0.026629,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,62,1
2023-09-21,ALFA,256.91,260.52,253.79,257.52,524562,-0.0014,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,63,1
2023-09-22,ALFA,255.27,255.71,250.56,255.11,1569251,-0.009353,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,64,1
2023-09-25,ALFA,258.7,260.58,258.23,259.08,2320195,0.015551,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,67,1
2023-09-26,ALFA,260.57,260.93,257.98,259.88,1866285,0.003094,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,68,1
2023-09-27,ALFA,261.83,265.23,256.66,261.83,274802,0.007488,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,69,1
2023-09-28,ALFA,261.04,264.18,259.98,261.16,586281,-0.002553,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,70,1
2023-09-29,ALFA,259.76,262.2,258.98,260.36,1902834,-0.003068,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,71,1
2023-10-02,ALFA,260.92,261.8,256.27,260.09,1884750,-0.001013,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,74,1
2023-10-03,ALFA,255.83,260.76,251.83,255.85,1099360,-0.016321,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,75,1
2023-10-04,ALFA,255.42,258.46,251.4,254.86,2384369,-0.003846,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,76,1
2023-10-05,ALFA,255.24,259.01,251.25,255.5,2243483,0.002475,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,77,1
2023-10-06,ALFA,261.26,264.51,257.6,261.67,1909304,0.024166,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,78,1
2023-10-09,ALFA,261.17,266.09,260.35,261.84,1920918,0.000657,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,81,1
2023-10-10,ALFA,254.32,258.89,250.91,254.05,2004845,-0.029765,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,82,1
2023-10-11,ALFA,253.63,256.12,249.66,254.1,541393,0.000208,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,83,1
2023-10-12,ALFA,261.78,266.16,257.23,262.5,1811638,0.033037,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,84,1
2023-10-13,ALFA,266.42,267.75,264.14,265.54,2361779,0.011607,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,85,1
2023-10-16,ALFA,262.75,266.54,261.96,263.07,716896,-0.009315,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,88,1
2023-10-17,ALFA,264.58,267.29,260.42,265.09,233689,0.007683,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,89,1
2023-10-18,ALFA,263.0,263.16,261.42,262.86,1030046,-0.008406,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,90,1
2023-10-19,ALFA,259.44,264.4,258.52,258.81,820114,-0.015426,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,91,1
2023-10-20,ALFA,257.84,262.83,253.57,258.33,2383314,-0.001844,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,92,1
2023-10-23,ALFA,259.52,261.12,256.21,258.89,1225535,0.00218,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,95,1
2023-10-24,ALFA,252.81,257.86,250.99,252.72,1720784,-0.023833,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,96,1
2023-10-25,ALFA,249.4,251.07,249.2,249.38,2458466,-0.013211,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,97,1
2023-10-26,ALFA,249.37,252.09,249.07,249.73,2014756,0.00137,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,98,1
2023-10-27,ALFA,249.14,253.4,244.86,248.83,1922872,-0.003593,2023-06-30,2023-07-20,2.0,quarterly,20.0,22820.52,0.046,1787.66,0.078,1925.4,0.966,0.155,0.054,0.732,0.842,0.11,0.151,0,99,1
2023-10-30,ALFA,250.24,251.85,247.38,249.89,2427997,0.004284,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,1,0,1
2023-10-31,ALFA,246.48,248.82,245.64,246.53,1784357,-0.013476,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,1,1
2023-11-01,ALFA,248.36,252.21,246.5,248.86,732304,0.009464,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,2,1
2023-11-02,ALFA,244.83,246.69,243.91,245.95,1871592,-0.011712,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,3,1
2023-11-03,ALFA,251.38,253.58,249.95,250.63,939879,0.019033,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,4,1
2023-11-06,ALFA,245.2,246.96,243.76,245.36,961120,-0.021021,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,7,1
2023-11-07,ALFA,242.61,245.94,239.37,242.09,1683043,-0.013337,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,8,1
2023-11-08,ALFA,242.71,243.97,241.59,243.2,925624,0.004616,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,9,1
2023-11-09,ALFA,248.34,249.59,246.09,247.87,256022,0.019205,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,10,1
2023-11-10,ALFA,248.51,252.08,245.74,248.18,2498990,0.001225,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,11,1
2023-11-13,ALFA,250.07,250.96,247.61,249.78,1513803,0.00644,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,14,1
2023-11-14,ALFA,249.98,252.17,249.19,249.94,1741020,0.000675,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,15,1
2023-11-15,ALFA,246.62,250.33,246.31,246.78,2059983,-0.012675,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,16,1
2023-11-16,ALFA,245.58,249.61,245.28,245.81,1659396,-0.003904,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,17,1
2023-11-17,ALFA,242.27,242.84,240.5,242.27,1604019,-0.014406,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,18,1
2023-11-20,ALFA,239.52,243.62,235.42,238.89,2021231,-0.013978,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,21,1
2023-11-21,ALFA,239.78,243.64,239.05,240.13,879404,0.005202,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,22,1
2023-11-22,ALFA,237.14,238.83,233.36,237.11,2105420,-0.012552,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,23,1
2023-11-23,ALFA,237.57,241.78,234.13,238.12,1865439,0.004238,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,24,1
2023-11-24,ALFA,235.08,238.53,234.61,234.74,618859,-0.014171,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,25,1
2023-11-27,ALFA,236.39,239.27,235.39,235.63,535872,0.00376,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,28,1
2023-11-28,ALFA,234.41,237.08,233.38,234.39,2223287,-0.005238,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,29,1
2023-11-29,ALFA,237.85,242.0,237.47,238.47,2257978,0.017381,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,30,1
2023-11-30,ALFA,239.29,244.15,236.69,239.36,2485236,0.003758,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,31,1
2023-12-01,ALFA,243.14,246.0,242.73,243.04,432104,0.015368,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,32,1
2023-12-04,ALFA,241.82,245.75,237.5,241.4,2259923,-0.006773,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,35,1
2023-12-05,ALFA,240.69,245.16,238.25,241.53,2186029,0.000564,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,36,1
2023-12-06,ALFA,239.31,243.43,235.31,238.82,1965466,-0.01122,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,37,1
2023-12-07,ALFA,238.31,242.86,234.36,237.96,1344961,-0.003606,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,38,1
2023-12-08,ALFA,237.24,238.52,234.78,237.51,1369565,-0.001901,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,39,1
2023-12-11,ALFA,236.36,237.24,231.11,235.48,1185888,-0.008549,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,42,1
2023-12-12,ALFA,230.95,234.3,226.38,231.54,267297,-0.016724,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,43,1
2023-12-13,ALFA,227.48,229.87,225.77,227.76,1351522,-0.016316,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,44,1
2023-12-14,ALFA,220.52,223.49,219.87,220.92,745468,-0.030058,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,45,1
2023-12-15,ALFA,218.22,221.97,216.56,218.46,660474,-0.011115,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,46,1
2023-12-18,ALFA,220.24,224.36,219.1,220.17,328594,0.007843,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,49,1
2023-12-19,ALFA,216.66,218.53,213.85,216.19,1252676,-0.018072,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,50,1
2023-12-20,ALFA,212.55,215.63,210.82,212.49,310122,-0.017134,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,51,1
2023-12-21,ALFA,217.2,218.14,214.63,216.77,2154355,0.02015,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,52,1
2023-12-22,ALFA,214.99,217.55,211.69,215.2,2245851,-0.007238,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,53,1
2023-12-25,ALFA,215.71,216.26,214.45,216.06,2042197,0.00397,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,56,1
2023-12-26,ALFA,217.01,219.9,214.63,217.65,892271,0.007386,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,57,1
2023-12-27,ALFA,219.27,221.88,217.73,219.43,575011,0.008182,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,58,1
2023-12-28,ALFA,215.64,219.25,212.23,216.04,1360698,-0.015461,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,59,1
2023-12-29,ALFA,215.78,218.62,212.85,215.65,1748868,-0.001822,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,60,1
2024-01-01,ALFA,211.91,213.5,211.57,211.71,247354,-0.018261,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,63,1
2024-01-02,ALFA,217.92,218.26,215.01,218.13,2170725,0.030316,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,64,1
2024-01-03,ALFA,214.46,215.05,213.48,214.3,1208706,-0.017568,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,65,1
2024-01-04,ALFA,211.48,215.72,208.39,211.59,2085465,-0.012607,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,66,1
2024-01-05,ALFA,209.01,212.87,206.16,208.57,379328,-0.01431,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,67,1
2024-01-08,ALFA,205.18,206.58,203.11,204.81,1178954,-0.017991,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,70,1
2024-01-09,ALFA,208.06,209.49,205.14,208.33,1254128,0.01716,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,71,1
2024-01-10,ALFA,213.84,216.15,210.16,214.22,310613,0.028288,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,72,1
2024-01-11,ALFA,213.42,216.39,209.65,213.0,1827120,-0.005728,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,73,1
2024-01-12,ALFA,209.23,211.07,206.9,209.51,2341689,-0.016359,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,74,1
2024-01-15,ALFA,204.44,204.81,201.24,204.22,1443374,-0.025251,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,77,1
2024-01-16,ALFA,203.79,205.5,202.05,203.8,1110535,-0.00206,2023-09-29,2023-10-30,3.0,quarterly,31.0,22982.02,0.045,2722.42,0.118,2834.63,0.929,0.188,0.043,1.059,0.962,-0.097,-0.091,0,78,1
